Time,FrontalAxis,VerticalAxis,LateralAxis,Gender,SensorId,signal,Phase,Frequence,Activity
264.57,0.92865,-0.048229,0.077541,1,3,-48.5,5.033,920.25,3
265.25,1.339,-0.22048,0.27139,1,3,-50.0,0.029146,923.25,3
266.0,0.9052,-0.094162,0.031928,1,4,-64.5,6.1083,923.75,3
266.5,1.2335,-0.16305999999999998,0.15736,1,4,-64.5,0.83295,922.75,3
266.75,1.0342,-0.059712,0.077541,1,3,-48.5,4.5084,921.25,3
267.0,0.92865,-0.082679,0.031928,1,3,-48.5,5.2017,920.25,3
267.5,1.2218,-0.17454,0.13455999999999999,1,3,-48.5,4.9271,920.75,3
267.85,1.3039,-0.22048,0.14595999999999998,1,3,-51.0,0.22855999999999999,923.25,3
268.25,0.96383,-0.07119600000000001,0.0091224,1,4,-64.0,5.9963,923.75,3
268.82,1.2335,-0.18603,0.12315,1,4,-66.5,1.1152,925.75,3
269.0,1.0694,-0.082679,0.043332,1,3,-48.5,4.6725,921.25,3
269.25,1.2921,-0.20899,0.13455999999999999,1,3,-48.5,5.3137,920.25,3
270.0,1.2804,-0.20899,0.12315,1,3,-48.5,4.987,920.75,3
270.25,0.92865,-0.07119600000000001,-0.025087,1,3,-50.5,0.24697,923.25,3
270.75,0.9521,-0.07119600000000001,-0.013684,1,4,-66.0,1.4481,925.25,3
271.5,1.3273,-0.22048,0.15736,1,3,-50.0,3.7429,922.75,3
271.6,0.9521,-0.07119600000000001,-0.0022806,1,3,-48.5,4.7109,921.25,3
271.9,0.9169299999999999,-0.082679,-0.036489999999999995,1,3,-48.5,5.3643,920.25,3
272.0,0.9052,-0.07119600000000001,-0.036489999999999995,1,3,-48.5,5.372000000000001,920.25,3
272.5,1.2452,-0.22048,0.10035,1,3,-48.5,4.9946,920.75,3
272.57,0.9169299999999999,-0.059712,-0.0022806,1,4,-62.5,5.8874,920.75,3
272.75,0.97555,-0.07119600000000001,-0.013684,1,4,-62.5,4.3534,922.25,3
274.0,0.96383,-0.059712,-0.013684,1,3,-48.5,4.8504,921.25,3
274.1,0.9052,-0.036746,-0.025087,1,3,-48.5,4.8443,921.25,3
274.5,1.128,-0.12861,0.054735,1,4,-65.5,4.9287,924.75,3
274.75,0.9169299999999999,-0.059712,-0.025087,1,3,-48.5,5.1618,920.75,3
275.35,1.3039,-0.22048,0.13455999999999999,1,3,-49.5,4.2031,922.25,3
276.5,0.9403799999999999,-0.059712,-0.025087,1,3,-48.5,4.7922,921.25,3
276.63,0.92865,-0.07119600000000001,-0.036489999999999995,1,3,-48.5,4.8121,921.25,3
276.75,1.3273,-0.23196,0.14595999999999998,1,4,-63.0,0.036816,920.25,3
277.25,1.2687,-0.19751,0.13455999999999999,1,4,-64.5,5.4349,924.25,3
277.5,1.2570000000000001,-0.18603,0.11175,1,3,-50.5,3.5236,923.25,3
277.6,0.92865,-0.094162,-0.025087,1,3,-49.5,4.1218,922.25,3
278.35,1.1866,-0.15158,0.077541,1,3,-48.0,4.3826,921.75,3
278.75,0.92865,-0.059712,0.0091224,1,4,-64.0,0.67035,922.75,3
279.13,1.1045,-0.10565,0.066138,1,3,-47.5,5.3843,920.25,3
279.3,0.9169299999999999,-0.048229,-0.013684,1,3,-48.0,5.417999999999999,920.25,3
279.32,0.92865,-0.059712,-0.036489999999999995,1,4,-65.5,4.9486,924.75,3
280.13,0.9403799999999999,-0.059712,-0.025087,1,3,-49.0,4.1295,922.25,3
280.57,1.3273,-0.22048,0.15736,1,4,-66.0,5.869,923.75,3
281.0,1.0811,-0.15158,0.11175,1,4,-67.0,4.3857,925.75,3
281.57,1.1163,-0.082679,0.13455999999999999,1,3,-49.0,5.5315,920.25,3
281.95,0.92865,0.05511900000000001,-0.025087,1,4,-66.5,4.7507,924.75,3
282.57,0.9169299999999999,0.066602,-0.025087,1,3,-48.5,3.9991,922.25,3
282.75,0.9403799999999999,-0.036746,-0.013684,1,3,-49.0,3.9408,922.25,3
283.1,1.2218,-0.16305999999999998,0.11175,1,4,-66.0,6.1221,923.75,3
283.5,1.1866,-0.14009000000000002,0.031928,1,3,-49.5,3.6263,922.75,3
283.75,0.92865,-0.025263,-0.059296,1,3,-49.5,3.6325,922.75,3
283.85,0.9990100000000001,-0.036746,0.0091224,1,3,-48.0,4.6019,921.25,3
284.0,1.1397,-0.11713,0.043332,1,3,-48.0,5.2646,920.25,3
284.25,1.1514,-0.12861,0.066138,1,4,-66.5,5.1388,924.75,3
284.5,1.3273,-0.19751,0.13455999999999999,1,3,-48.0,4.9517,920.75,3
285.0,1.1397,-0.11713,0.08894400000000001,1,3,-49.0,3.9884,922.25,3
285.25,1.2218,-0.15158,0.11175,1,3,-50.5,3.0403,923.75,3
286.25,1.3859,-0.20899,0.16876,1,3,-48.0,4.7339,921.25,3
286.35,0.8934799999999999,-0.025263,-0.025087,1,3,-48.0,4.7339,921.25,3
286.5,1.1514,-0.12861,0.054735,1,3,-48.0,5.4073,920.25,3
286.75,1.1397,-0.10565,0.066138,1,4,-66.0,5.0422,924.75,3
287.15,1.3273,-0.20899,0.13455999999999999,1,3,-48.0,5.0867,920.75,3
287.5,0.9052,-0.048229,-0.036489999999999995,1,4,-64.0,1.172,922.25,3
288.1,0.9403799999999999,-0.059712,-0.036489999999999995,1,3,-48.5,4.4209,921.75,3
288.5,0.92865,-0.048229,-0.025087,1,3,-49.5,3.7659,922.75,3
288.57,0.9052,-0.048229,-0.036489999999999995,1,3,-49.0,3.7613,922.75,3
288.93,1.1749,-0.14009000000000002,0.10035,1,3,-47.5,5.3812,920.25,3
289.18,1.1397,-0.11713,0.066138,1,4,-66.5,5.0944,924.75,3
289.5,1.1749,-0.14009000000000002,0.08894400000000001,1,3,-48.0,5.0667,920.75,3
289.6,1.1397,-0.11713,0.066138,1,3,-48.0,5.1158,920.75,3
291.0,1.0342,-0.082679,-0.0022806,1,3,-49.5,3.8242,922.75,3
291.1,0.87003,-0.10565,-0.047893,1,3,-48.0,4.8121,921.25,3
291.25,0.9403799999999999,-0.07119600000000001,-0.036489999999999995,1,3,-48.0,4.8029,921.25,3
291.45,0.92865,-0.07119600000000001,-0.059296,1,3,-47.5,5.4533,920.25,3
291.75,1.3625,-0.23196,0.13455999999999999,1,3,-51.5,2.8026,924.25,3
291.85,0.9403799999999999,-0.07119600000000001,-0.013684,1,3,-48.0,5.0744,920.75,3
292.0,0.9169299999999999,-0.07119600000000001,-0.025087,1,3,-48.0,5.0913,920.75,3
292.32,1.0107,-0.082679,0.0091224,1,3,-48.5,4.1003,922.25,3
292.85,0.9169299999999999,-0.07119600000000001,-0.036489999999999995,1,4,-63.0,4.7569,921.75,3
293.5,1.0694,-0.07119600000000001,0.020525,1,3,-49.0,3.8165,922.75,3
293.73,0.88175,-0.036746,-0.036489999999999995,1,3,-47.5,4.7768,921.25,3
293.8,0.9403799999999999,-0.07119600000000001,-0.0022806,1,4,-65.0,6.1911,920.25,3
294.4,1.2921,-0.19751,0.15736,1,3,-47.5,5.0008,920.75,3
294.5,0.9169299999999999,-0.01378,0.020525,1,3,-47.5,4.9548,920.75,3
294.65,0.8934799999999999,-0.10565,0.043332,1,3,-50.0,3.3533,923.25,3
294.85,0.9052,-0.059712,-0.013684,1,3,-49.0,4.0037,922.25,3
295.25,1.128,-0.12861,0.10035,1,3,-50.5,6.2433,923.75,3
295.35,0.9052,-0.059712,-0.0022806,1,3,-48.0,4.3933,921.75,3
295.75,1.0225,-0.048229,0.031928,1,3,-49.5,3.7383,922.75,3
296.0,1.0576,-0.094162,0.043332,1,3,-48.0,4.7231,921.25,3
296.1,1.128,-0.15158,0.08894400000000001,1,3,-48.0,4.7155,921.25,3
296.43,0.9169299999999999,-0.059712,0.0091224,1,3,-48.0,5.4257,920.25,3
296.5,0.9521,-0.07119600000000001,0.0091224,1,4,-66.0,5.2431,924.75,3
296.82,0.9403799999999999,-0.036746,0.043332,1,3,-47.5,5.056,920.75,3
297.0,0.9521,-0.036746,0.020525,1,3,-50.0,3.4760000000000004,923.25,3
297.5,0.9052,-0.07119600000000001,0.0091224,1,3,-50.5,6.254,923.75,3
297.9,0.9169299999999999,-0.048229,0.031928,1,3,-48.5,4.4239999999999995,921.75,3
298.25,0.9052,-0.11713,0.020525,1,4,-68.5,0.21015999999999999,922.75,3
298.5,0.9872799999999999,0.05511900000000001,-0.059296,1,3,-49.5,5.6987,920.25,3
299.5,0.9521,0.020669999999999997,-0.036489999999999995,1,3,-52.0,3.792,923.25,3
299.75,0.9169299999999999,0.05511900000000001,-0.036489999999999995,1,4,-66.0,0.40037,922.25,3
300.25,1.0225,0.066602,-0.0022806,1,3,-50.5,4.7032,921.75,3
300.75,1.3273,-0.094162,0.13455999999999999,1,3,-50.0,3.568,922.75,3
301.1,0.96383,-0.01378,0.043332,1,3,-48.0,5.3996,920.25,3
301.13,0.92865,-0.025263,-0.0022806,1,3,-47.5,5.4196,920.25,3
301.68,1.0342,-0.048229,0.031928,1,3,-47.5,5.0944,920.75,3
301.78,0.9052,-0.059712,-0.025087,1,3,-50.0,3.4576,923.25,3
302.2,0.9403799999999999,-0.059712,-0.0022806,1,3,-48.5,4.1172,922.25,3
302.25,0.9521,-0.036746,-0.013684,1,4,-64.5,1.1551,922.25,3
302.85,0.92865,-0.059712,-0.0022806,1,3,-48.0,4.5559,921.75,3
303.0,1.3977,-0.22048,0.18017,1,3,-49.0,4.0068,922.75,3
303.25,1.3273,-0.22048,0.12315,1,3,-48.5,4.0144,922.75,3
303.6,0.9052,-0.059712,-0.082102,1,3,-47.0,5.4686,920.25,3
304.0,1.1983,-0.15158,0.10035,1,3,-50.5,2.7765,924.25,3
304.35,0.9052,-0.036746,-0.013684,1,3,-49.5,3.4852,923.25,3
304.5,0.97555,-0.036746,-0.059296,1,3,-48.0,4.1678,922.25,3
304.6,1.1397,-0.16305999999999998,0.054735,1,3,-48.0,4.2062,922.25,3
305.0,0.9521,-0.094162,-0.013684,1,3,-50.5,0.13499,923.75,3
305.15,0.9052,-0.07119600000000001,0.031928,1,3,-48.0,4.8121,921.75,3
305.5,1.1397,-0.10565,0.0091224,1,4,-67.0,1.5739,922.75,3
306.0,1.3039,-0.16305999999999998,0.16876,1,3,-47.5,5.3597,920.25,3
306.5,1.0811,-0.15158,0.054735,1,3,-48.0,4.8581,920.75,3
307.25,0.92865,-0.025263,0.077541,1,4,-67.0,5.0499,925.25,3
307.5,1.2101,-0.14009000000000002,0.13455999999999999,1,4,-65.0,5.0729,921.75,3
308.0,1.1749,-0.11713,0.12315,1,3,-49.0,3.6294,922.75,3
308.5,1.2335,-0.16305999999999998,0.13455999999999999,1,4,-67.0,5.4886,924.75,3
309.15,1.2804,-0.20899,0.15736,1,3,-47.5,4.8689,920.75,3
309.25,0.9052,-0.059712,-0.013684,1,3,-48.5,3.9101,922.25,3
309.58,0.96383,-0.048229,-0.013684,1,4,-67.0,5.0775,925.25,3
310.0,1.3156,-0.18603,0.16876,1,3,-48.0,4.2384,921.75,3
310.25,1.1514,-0.12861,0.08894400000000001,1,3,-49.0,3.5512,922.75,3
310.5,0.9169299999999999,-0.036746,-0.013684,1,3,-49.0,3.5588,922.75,3
311.0,1.3039,-0.19751,0.15736,1,3,-50.5,2.62,924.25,3
311.25,0.9521,-0.048229,0.0091224,1,3,-47.5,4.9118,920.75,3
311.5,0.9169299999999999,-0.048229,-0.0022806,1,3,-47.5,4.9164,920.75,3
311.6,1.0342,-0.059712,0.031928,1,3,-49.5,0.085903,923.25,3
311.75,0.9521,-0.048229,0.0091224,1,3,-48.5,3.9101,922.25,3
312.25,1.1749,-0.14009000000000002,0.12315,1,3,-50.0,2.8885,923.75,3
312.85,1.2804,-0.17454,0.15736,1,3,-48.5,3.6033,922.75,3
312.9,0.97555,-0.036746,0.020525,1,3,-49.0,3.591,922.75,3
313.25,1.3039,-0.19751,0.18017,1,3,-47.5,5.3168,920.25,3
313.35,0.9169299999999999,-0.036746,0.0091224,1,4,-65.0,0.48933999999999994,920.25,3
313.8,0.9872799999999999,-0.036746,0.0091224,1,4,-66.5,5.8936,924.25,3
314.0,0.9169299999999999,-0.048229,0.0091224,1,3,-49.5,0.11045,923.25,3
314.05,0.9521,-0.07119600000000001,-0.0022806,1,3,-48.5,3.9423,922.25,3
314.5,1.2570000000000001,-0.17454,0.14595999999999998,1,3,-50.0,2.9575,923.75,3
314.75,1.1397,-0.12861,0.08894400000000001,1,3,-50.0,2.9422,923.75,3
315.0,0.9169299999999999,-0.048229,-0.013684,1,3,-48.0,4.2614,921.75,3
315.6,0.9403799999999999,-0.048229,-0.0022806,1,3,-47.5,4.6019,921.25,3
316.33,0.92865,-0.036746,-0.0022806,1,3,-47.0,4.9241,920.75,3
316.38,0.9990100000000001,-0.048229,0.0091224,1,3,-49.5,0.09510700000000001,923.25,3
316.5,0.9521,-0.048229,-0.0022806,1,3,-48.5,3.9178,922.25,3
317.0,1.1749,-0.15158,0.10035,1,3,-50.0,6.0669,923.75,3
317.25,0.9990100000000001,-0.036746,0.020525,1,4,-64.5,5.2063,921.75,3
317.85,1.0694,-0.048229,0.054735,1,3,-48.0,4.5912,921.25,3
318.0,0.8934799999999999,-0.036746,-0.025087,1,3,-47.5,4.5682,921.25,3
318.15,0.9052,-0.059712,-0.025087,1,3,-47.5,5.2385,920.25,3
318.5,0.9872799999999999,-0.036746,0.020525,1,3,-50.5,2.6477,924.25,3
318.93,0.92865,-0.048229,-0.013684,1,3,-47.5,4.9118,920.75,3
319.0,0.9169299999999999,-0.048229,-0.0022806,1,3,-48.5,3.9055,922.25,3
319.25,0.9403799999999999,-0.059712,-0.0022806,1,3,-48.5,3.9178,922.25,3
319.5,1.1163,-0.10565,0.08894400000000001,1,3,-50.0,2.9498,923.75,3
319.63,0.9521,-0.059712,0.0091224,1,3,-50.0,2.9345,923.75,3
319.95,0.9169299999999999,-0.059712,-0.013684,1,3,-48.0,4.2307,921.75,3
320.25,0.9872799999999999,-0.036746,0.020525,1,4,-65.5,1.1689,922.75,3
320.58,0.9169299999999999,-0.036746,-0.0022806,1,4,-65.5,0.51542,920.25,3
321.25,1.2687,-0.20899,0.14595999999999998,1,3,-49.5,3.2122,923.25,3
321.5,0.92865,-0.036746,0.0091224,1,3,-48.5,3.8595,922.25,3
322.0,1.0811,-0.082679,0.066138,1,3,-50.0,6.0209,923.75,3
322.1,1.0694,-0.082679,0.054735,1,3,-48.0,4.2184,921.75,3
322.5,1.0928,-0.10565,0.066138,1,3,-49.0,0.38503000000000004,922.75,3
322.83,0.92865,-0.025263,0.031928,1,3,-47.5,4.5145,921.25,3
323.5,1.2687,-0.19751,0.16876,1,4,-66.0,5.9258,924.25,3
323.75,1.1045,-0.094162,0.08894400000000001,1,3,-49.5,0.021476,923.25,3
324.0,0.9403799999999999,-0.036746,0.020525,1,3,-48.5,3.8211,922.25,3
324.25,0.9521,-0.036746,0.031928,1,3,-49.5,2.7842,923.75,3
324.58,0.92865,-0.048229,0.043332,1,3,-47.5,4.1279,921.75,3
324.75,1.2687,-0.18603,0.15736,1,3,-49.0,0.26384,922.75,3
325.5,0.88175,-0.048229,0.031928,1,4,-65.0,0.53076,920.25,3
326.0,0.9169299999999999,-0.07119600000000001,0.031928,1,3,-47.5,4.7231,920.75,3
326.13,1.0811,-0.11713,0.10035,1,3,-48.0,4.7339,920.75,3
326.75,1.128,-0.10565,0.13455999999999999,1,4,-65.5,0.11505,923.75,3
327.25,1.0694,-0.082679,0.077541,1,4,-67.0,4.6771,925.75,3
327.88,0.92865,-0.07119600000000001,-0.013684,1,4,-64.5,2.5802,921.25,3
328.25,1.0342,-0.059712,0.054735,1,3,-50.5,2.5802,924.25,3
328.5,0.9169299999999999,-0.059712,0.0091224,1,3,-47.5,4.8504,920.75,3
328.63,1.0342,-0.059712,0.054735,1,3,-49.5,0.046019,923.25,3
328.75,0.96383,-0.059712,0.020525,1,3,-48.5,3.8595,922.25,3
329.43,1.2218,-0.17454,0.14595999999999998,1,3,-48.0,4.1954,921.75,3
329.75,0.92865,-0.048229,0.031928,1,3,-49.0,3.5128,922.75,3
330.5,1.1749,-0.14009000000000002,0.13455999999999999,1,3,-51.0,2.2764,924.75,3
330.9,0.9169299999999999,-0.036746,0.020525,1,3,-47.0,4.8781,920.75,3
331.25,1.2452,-0.16305999999999998,0.16876,1,3,-48.5,3.9024,922.25,3
331.35,1.0107,-0.048229,0.054735,1,3,-48.5,3.8948,922.25,3
331.9,0.97555,-0.048229,0.031928,1,3,-48.0,4.2491,921.75,3
332.0,0.92865,-0.036746,0.020525,1,4,-67.0,4.6296,925.75,3
332.65,0.9521,-0.036746,0.031928,1,3,-47.5,4.5912,921.25,3
332.68,0.9052,-0.059712,0.0091224,1,3,-47.5,4.5713,921.25,3
332.8,0.9169299999999999,-0.059712,-0.0022806,1,3,-47.5,5.2508,920.25,3
333.25,1.2687,-0.18603,0.16876,1,3,-47.5,4.875,920.75,3
333.35,0.9052,-0.059712,0.020525,1,3,-47.5,4.8689,920.75,3
333.75,1.0107,-0.059712,0.031928,1,3,-48.5,3.8764,922.25,3
334.25,0.9521,-0.059712,0.0091224,1,4,-64.5,2.0908,921.75,3
334.5,1.3039,-0.19751,0.18017,1,3,-49.0,3.5328,922.75,3
335.25,1.2218,-0.16305999999999998,0.15736,1,3,-50.5,2.2918,924.75,3
335.85,0.9521,-0.036746,0.054735,1,3,-50.0,0.11198,923.25,3
336.5,0.9990100000000001,-0.059712,0.066138,1,3,-50.0,6.1298,923.75,3
336.75,0.9521,-0.048229,-0.09350499999999999,1,4,-62.5,5.0345,921.75,3
337.25,1.3508,-0.24344000000000002,0.18017,1,3,-48.0,4.6955,921.25,3
337.7,0.96383,-0.036746,0.066138,1,3,-47.5,5.6174,920.25,3
337.8,0.92865,-0.01378,0.0091224,1,4,-64.0,0.12732000000000002,920.25,3
338.0,1.0107,-0.07119600000000001,0.054735,1,3,-48.0,5.2278,920.75,3
338.25,1.0225,-0.059712,0.0091224,1,3,-48.0,5.1925,920.75,3
338.38,0.9052,-0.10565,0.043332,1,3,-50.0,3.5328,923.25,3
339.0,0.92865,-0.082679,-0.013684,1,3,-51.0,0.026077999999999997,923.75,3
339.25,0.9521,-0.025263,0.10035,1,3,-48.5,4.4117,921.75,3
339.6,0.9052,-0.025263,0.0091224,1,3,-49.5,3.7489999999999997,922.75,3
339.88,0.92865,-0.025263,0.10035,1,3,-48.0,4.7139,921.25,3
340.1,0.9521,0.078086,-0.036489999999999995,1,3,-47.5,5.4686,920.25,3
340.13,1.0225,-0.059712,0.020525,1,3,-48.0,5.4763,920.25,3
340.5,1.0342,-0.07119600000000001,0.043332,1,3,-48.0,5.0529,920.75,3
341.0,0.9169299999999999,-0.059712,0.0091224,1,4,-65.0,4.4209,922.25,3
341.5,0.9521,-0.036746,-0.0022806,1,3,-50.0,6.231,923.75,3
341.75,0.9169299999999999,-0.059712,-0.025087,1,3,-47.5,4.4501,921.75,3
342.0,0.92865,-0.025263,0.020525,1,3,-49.0,3.9132,922.75,3
342.1,0.9169299999999999,-0.048229,-0.013684,1,3,-49.0,3.9607,922.75,3
342.35,1.1749,-0.12861,0.10035,1,3,-48.5,5.6926,920.25,3
342.5,0.9169299999999999,-0.048229,0.031928,1,4,-62.5,0.17334000000000002,920.25,3
343.25,1.1749,-0.17454,0.19157000000000002,1,3,-49.0,3.5604,923.25,3
343.85,0.9169299999999999,-0.07119600000000001,-0.047893,1,3,-49.0,0.03835,923.75,3
344.5,1.1163,-0.11713,0.043332,1,3,-48.5,3.8825,922.75,3
344.75,0.9403799999999999,-0.059712,0.031928,1,3,-46.5,4.875,921.25,3
344.85,0.9169299999999999,-0.036746,-0.013684,1,3,-46.5,5.6159,920.25,3
345.6,0.9403799999999999,-0.082679,-0.036489999999999995,1,4,-63.5,5.9442,920.75,3
345.85,1.1866,-0.20899,0.12315,1,3,-47.0,4.381,922.25,3
346.1,1.0459,-0.11713,0.043332,1,4,-67.5,4.6986,925.25,3
346.25,0.9403799999999999,-0.025263,-0.025087,1,3,-47.0,5.1327,921.75,3
346.75,0.9052,-0.082679,0.031928,1,4,-65.0,0.5108199999999999,922.75,3
347.1,1.2335,-0.19751,0.14595999999999998,1,3,-46.5,5.1618,921.25,3
347.25,1.0107,-0.07119600000000001,-0.0022806,1,3,-47.5,5.9258,920.25,3
347.5,0.9169299999999999,-0.094162,-0.036489999999999995,1,3,-49.5,0.14573,924.25,3
347.75,0.9052,-0.059712,0.0091224,1,3,-49.5,0.11812,924.25,3
348.13,1.0225,-0.082679,0.020525,1,3,-47.5,5.665,920.75,3
348.3,1.1163,-0.11713,0.08894400000000001,1,3,-47.5,4.5605,922.25,3
348.75,1.2218,-0.17454,0.16876,1,3,-49.0,3.4192,923.75,3
349.35,1.2335,-0.19751,0.10035,1,3,-48.5,3.9761,922.75,3
349.5,1.128,-0.094162,0.08894400000000001,1,3,-48.0,4.7216,921.25,3
349.75,0.9169299999999999,-0.036746,0.020525,1,3,-48.0,5.4272,920.25,3
350.25,1.1514,-0.15158,0.08894400000000001,1,3,-47.0,5.1327,920.75,3
350.35,0.9403799999999999,-0.036746,-0.025087,1,3,-48.0,5.2002,920.75,3
350.75,1.2101,-0.22048,0.14595999999999998,1,3,-49.0,4.1739999999999995,922.25,3
351.25,1.4094,-0.24344000000000002,0.24859,1,4,-63.5,0.003068,923.75,3
351.75,1.3859,-0.25493000000000005,0.24859,1,4,-61.0,0.7808,922.75,3
352.0,0.92865,-0.01378,0.0091224,1,3,-50.5,4.9471,921.25,3
352.5,1.128,-0.025263,0.12315,1,3,-52.5,6.2817,924.25,3
353.0,0.9521,0.0091865,0.066138,1,4,-67.0,2.1384,922.25,3
355.5,1.2921,-0.15158,0.18017,1,3,-49.5,4.335,922.25,3
356.25,1.1514,-0.048229,0.13455999999999999,1,3,-48.5,4.4746,921.75,3
356.35,0.9990100000000001,0.032152999999999994,-0.0022806,1,3,-49.5,4.4961,921.75,3
356.6,1.2921,-0.18603,0.21438000000000001,1,3,-49.5,3.8994,922.75,3
357.35,0.9052,-0.082679,-0.036489999999999995,1,3,-51.5,2.6338,924.75,3
357.5,0.9521,-0.048229,0.0091224,1,4,-67.0,5.7402,924.25,3
357.75,1.2218,-0.16305999999999998,0.13455999999999999,1,4,-66.0,0.42031,923.25,3
358.58,0.9521,-0.059712,0.0091224,1,3,-48.5,4.4685,921.75,3
359.25,0.9872799999999999,-0.048229,0.020525,1,3,-48.0,4.7139,921.25,3
359.75,0.92865,-0.048229,0.0091224,1,3,-51.5,2.6001,924.75,3
360.0,0.96383,-0.059712,0.0091224,1,3,-48.0,5.2431,920.75,3
360.25,0.9403799999999999,-0.048229,0.0091224,1,3,-49.5,3.5895,923.25,3
361.0,0.9521,-0.059712,-0.0022806,1,4,-65.0,1.9037,921.75,3
361.5,1.0811,-0.094162,0.054735,1,3,-49.5,3.8165,922.75,3
361.75,1.0459,-0.07119600000000001,0.043332,1,3,-48.0,5.4809,920.25,3
362.25,0.9169299999999999,-0.048229,-0.013684,1,3,-51.0,2.8655,924.25,3
362.5,1.0811,-0.07119600000000001,0.043332,1,3,-48.0,5.0713,920.75,3
362.6,1.1397,-0.12861,0.08894400000000001,1,3,-48.0,5.0683,920.75,3
363.0,1.0342,-0.059712,0.0091224,1,3,-49.0,4.0819,922.25,3
363.25,1.1749,-0.14009000000000002,0.10035,1,3,-50.5,6.2494,923.75,3
364.0,1.1866,-0.15158,0.11175,1,4,-65.0,0.8528899999999999,922.75,3
364.4,1.1397,-0.12861,0.10035,1,3,-47.5,5.5622,920.25,3
364.6,0.9052,-0.048229,-0.0022806,1,3,-50.5,6.0439,924.25,3
365.1,0.9403799999999999,-0.059712,-0.0022806,1,3,-49.5,3.5159,923.25,3
366.0,0.92865,-0.036746,0.0091224,1,3,-48.5,4.4915,921.75,3
366.25,0.9521,-0.048229,0.0091224,1,3,-49.0,3.8257,922.75,3
366.63,1.2218,-0.17454,0.12315,1,3,-48.0,4.7691,921.25,3
366.75,0.9169299999999999,-0.048229,-0.025087,1,4,-65.0,0.20402,920.25,3
367.25,0.96383,-0.036746,-0.0022806,1,4,-65.0,2.7949,920.75,3
368.0,0.9521,-0.048229,-0.0022806,1,4,-66.5,6.0562,923.75,3
368.75,1.1163,-0.10565,0.066138,1,3,-49.5,3.7306,922.75,3
368.9,0.8934799999999999,-0.036746,-0.0022806,1,3,-48.0,4.7063,921.25,3
369.0,0.97555,-0.059712,-0.0022806,1,3,-48.0,4.7185,921.25,3
369.25,0.9169299999999999,-0.036746,-0.013684,1,3,-48.0,5.3781,920.25,3
369.5,1.1397,-0.11713,0.077541,1,3,-51.0,5.7202,924.75,3
369.88,1.0107,-0.036746,0.020525,1,3,-47.5,5.1143,920.75,3
370.1,0.9169299999999999,-0.048229,-0.0022806,1,3,-48.5,4.0957,922.25,3
370.75,0.9052,-0.059712,-0.025087,1,4,-65.0,1.7917,921.75,3
372.0,1.1163,-0.11713,0.077541,1,3,-50.5,5.9933,924.25,3
372.25,0.92865,-0.048229,-0.013684,1,3,-48.0,5.1895,920.75,3
372.5,0.9169299999999999,-0.059712,0.0091224,1,3,-48.5,4.2138,922.25,3
372.88,0.92865,-0.048229,-0.0022806,1,4,-67.5,4.9072,925.25,3
373.25,1.4211,-0.24344000000000002,0.20297,1,4,-64.0,1.9129,921.75,3
373.75,1.2570000000000001,-0.17454,0.14595999999999998,1,3,-49.5,3.7997,922.75,3
374.0,0.9403799999999999,-0.036746,-0.0022806,1,3,-48.0,4.7691,921.25,3
374.05,0.9169299999999999,-0.036746,-0.013684,1,3,-48.0,5.395,920.25,3
374.1,0.9052,-0.059712,-0.013684,1,3,-48.0,5.3873,920.25,3
374.6,1.2218,-0.18603,0.11175,1,3,-48.0,5.0529,920.75,3
374.85,0.92865,-0.036746,-0.025087,1,3,-48.0,5.0759,920.75,3
375.0,0.9052,-0.059712,-0.013684,1,3,-50.0,3.4346,923.25,3
375.05,0.9403799999999999,-0.059712,-0.036489999999999995,1,4,-64.0,4.516,922.25,3
375.6,1.1866,-0.15158,0.11175,1,3,-50.5,6.2663,923.75,3
375.65,0.92865,-0.059712,-0.025087,1,3,-48.5,4.3718,921.75,3
375.75,1.3156,-0.23196,0.14595999999999998,1,3,-52.0,2.0448,925.75,3
376.0,1.3859,-0.24344000000000002,0.18017,1,3,-49.5,3.7214,922.75,3
376.75,1.2570000000000001,-0.19751,0.13455999999999999,1,4,-66.0,5.6435,924.25,3
377.25,1.2335,-0.17454,0.13455999999999999,1,3,-50.0,3.4238,923.25,3
378.0,1.0811,-0.07119600000000001,0.066138,1,3,-50.5,0.11045,923.75,3
378.9,0.9169299999999999,-0.048229,-0.0022806,1,3,-48.0,5.484,920.25,3
379.6,1.2101,-0.15158,0.10035,1,3,-47.5,5.1511,920.75,3
379.68,0.9521,-0.048229,-0.013684,1,3,-48.0,5.148,920.75,3
379.8,0.9403799999999999,-0.048229,-0.025087,1,3,-49.0,4.1663,922.25,3
380.0,0.92865,-0.048229,-0.013684,1,3,-49.0,4.1632,922.25,3
380.5,1.2687,-0.18603,0.14595999999999998,1,3,-48.5,4.4577,921.75,3
381.0,0.92865,-0.048229,-0.013684,1,4,-64.5,4.0236,922.75,3
381.75,1.2101,-0.16305999999999998,0.11175,1,3,-51.0,2.8348,924.25,3
382.13,0.96383,-0.036746,-0.0022806,1,3,-47.5,5.079,920.75,3
382.25,0.9169299999999999,-0.048229,-0.013684,1,3,-48.5,4.0881,922.25,3
382.58,1.0342,-0.048229,0.020525,1,3,-51.5,2.281,925.25,3
382.75,1.0225,-0.036746,0.020525,1,3,-50.5,6.2586,923.75,3
383.15,1.3039,-0.19751,0.13455999999999999,1,3,-48.5,4.4547,921.75,3
